#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/pb),recorded(/pb),avgpu,source
355381:7960,228:228,07/10/22 17:39:16,STABLE BEAMS,6800,0.007069126,0.006169710,34.8,HFET
355381:7960,229:229,07/10/22 17:39:39,STABLE BEAMS,6800,0.007065147,0.006047475,34.8,HFET
355381:7960,230:230,07/10/22 17:40:03,STABLE BEAMS,6800,0.007065103,0.006074846,34.8,HFET
355381:7960,231:231,07/10/22 17:40:26,STABLE BEAMS,6800,0.007058323,0.005758917,34.7,HFET
355381:7960,232:232,07/10/22 17:40:49,STABLE BEAMS,6800,0.007054014,0.006172495,34.7,HFET
355381:7960,233:233,07/10/22 17:41:13,STABLE BEAMS,6800,0.007048986,0.006145518,34.7,HFET
355381:7960,234:234,07/10/22 17:41:36,STABLE BEAMS,6800,0.007042052,0.006138933,34.7,HFET
355381:7960,235:235,07/10/22 17:41:59,STABLE BEAMS,6800,0.007041217,0.005955121,34.7,HFET
355381:7960,236:236,07/10/22 17:42:23,STABLE BEAMS,6800,0.007039707,0.005547770,34.7,HFET
355381:7960,237:237,07/10/22 17:42:46,STABLE BEAMS,6800,0.007033808,0.006140750,34.6,HFET
355381:7960,238:238,07/10/22 17:43:09,STABLE BEAMS,6800,0.007026304,0.006129046,34.6,HFET
355381:7960,239:239,07/10/22 17:43:33,STABLE BEAMS,6800,0.007022536,0.006131569,34.6,HFET
355381:7960,240:240,07/10/22 17:43:56,STABLE BEAMS,6800,0.007021958,0.006130554,34.6,HFET
355381:7960,241:241,07/10/22 17:44:19,STABLE BEAMS,6800,0.007021584,0.006054754,34.6,HFET
355381:7960,242:242,07/10/22 17:44:42,STABLE BEAMS,6800,0.007017847,0.006126051,34.5,HFET
355381:7960,243:243,07/10/22 17:45:06,STABLE BEAMS,6800,0.007017500,0.006133873,34.5,HFET
355381:7960,244:244,07/10/22 17:45:29,STABLE BEAMS,6800,0.007018601,0.005254179,34.5,HFET
355381:7960,245:245,07/10/22 17:45:52,STABLE BEAMS,6800,0.007018424,0.006057485,34.5,HFET
355381:7960,246:246,07/10/22 17:46:16,STABLE BEAMS,6800,0.007018720,0.005539238,34.5,HFET
355381:7960,247:247,07/10/22 17:46:39,STABLE BEAMS,6800,0.007018486,0.005257544,34.5,HFET
355381:7960,248:248,07/10/22 17:47:02,STABLE BEAMS,6800,0.007016902,0.006129072,34.5,HFET
355381:7960,249:249,07/10/22 17:47:26,STABLE BEAMS,6800,0.007016349,0.006123858,34.5,HFET
355381:7960,250:250,07/10/22 17:47:49,STABLE BEAMS,6800,0.007015044,0.005434069,34.5,HFET
355381:7960,251:251,07/10/22 17:48:12,STABLE BEAMS,6800,0.007011002,0.005629747,34.5,HFET
355381:7960,252:252,07/10/22 17:48:36,STABLE BEAMS,6800,0.007007306,0.005538846,34.5,HFET
355381:7960,253:253,07/10/22 17:48:59,STABLE BEAMS,6800,0.007002449,0.006116298,34.5,HFET
355381:7960,254:254,07/10/22 17:49:22,STABLE BEAMS,6800,0.006996820,0.006118167,34.4,HFET
355381:7960,255:255,07/10/22 17:49:45,STABLE BEAMS,6800,0.006994807,0.006085947,34.4,HFET
355381:7960,256:256,07/10/22 17:50:09,STABLE BEAMS,6800,0.006989620,0.006107085,34.4,HFET
355381:7960,257:257,07/10/22 17:50:32,STABLE BEAMS,6800,0.006983857,0.006062725,34.4,HFET
355381:7960,258:258,07/10/22 17:50:55,STABLE BEAMS,6800,0.006977839,0.006069095,34.3,HFET
355381:7960,259:259,07/10/22 17:51:19,STABLE BEAMS,6800,0.006974028,0.004168522,34.3,HFET
355381:7960,260:260,07/10/22 17:51:42,STABLE BEAMS,6800,0.006971738,0.006081678,34.3,HFET
355381:7960,261:261,07/10/22 17:52:05,STABLE BEAMS,6800,0.006967080,0.006065221,34.3,HFET
355381:7960,262:262,07/10/22 17:52:29,STABLE BEAMS,6800,0.006962700,0.005221360,34.3,HFET
355381:7960,263:263,07/10/22 17:52:52,STABLE BEAMS,6800,0.006959082,0.004156531,34.3,HFET
355381:7960,264:264,07/10/22 17:53:15,STABLE BEAMS,6800,0.006954748,0.004783831,34.2,HFET
355381:7960,265:265,07/10/22 17:53:39,STABLE BEAMS,6800,0.006953217,0.004937632,34.2,HFET
355381:7960,266:266,07/10/22 17:54:02,STABLE BEAMS,6800,0.006953046,0.006053406,34.2,HFET
355381:7960,267:267,07/10/22 17:54:25,STABLE BEAMS,6800,0.006948711,0.006067073,34.2,HFET
355381:7960,268:268,07/10/22 17:54:49,STABLE BEAMS,6800,0.006946919,0.004473966,34.2,HFET
355381:7960,269:269,07/10/22 17:55:12,STABLE BEAMS,6800,0.006946948,0.005605366,34.2,HFET
355381:7960,270:270,07/10/22 17:55:35,STABLE BEAMS,6800,0.006943734,0.006075751,34.2,HFET
355381:7960,271:271,07/10/22 17:55:58,STABLE BEAMS,6800,0.006941374,0.006058160,34.2,HFET
355381:7960,272:272,07/10/22 17:56:22,STABLE BEAMS,6800,0.006943014,0.005714279,34.2,HFET
355381:7960,273:273,07/10/22 17:56:45,STABLE BEAMS,6800,0.006943206,0.006046152,34.2,HFET
355381:7960,274:274,07/10/22 17:57:08,STABLE BEAMS,6800,0.006943435,0.006044391,34.2,HFET
355381:7960,275:275,07/10/22 17:57:32,STABLE BEAMS,6800,0.006936457,0.004900819,34.1,HFET
355381:7960,276:276,07/10/22 17:57:55,STABLE BEAMS,6800,0.006933151,0.003502028,34.1,HFET
355381:7960,277:277,07/10/22 17:58:18,STABLE BEAMS,6800,0.006932262,0.006054128,34.1,HFET
355381:7960,278:278,07/10/22 17:58:42,STABLE BEAMS,6800,0.006931401,0.005119210,34.1,HFET
355381:7960,279:279,07/10/22 17:59:05,STABLE BEAMS,6800,0.006929648,0.006050243,34.1,HFET
355381:7960,280:280,07/10/22 17:59:28,STABLE BEAMS,6800,0.006923032,0.006051267,34.1,HFET
355381:7960,281:281,07/10/22 17:59:52,STABLE BEAMS,6800,0.006920469,0.006033071,34.1,HFET
355381:7960,282:282,07/10/22 18:00:15,STABLE BEAMS,6800,0.006914305,0.006046712,34.0,HFET
355381:7960,283:283,07/10/22 18:00:38,STABLE BEAMS,6800,0.006914551,0.006035159,34.0,HFET
355381:7960,284:284,07/10/22 18:01:02,STABLE BEAMS,6800,0.006911411,0.006035687,34.0,HFET
355381:7960,285:285,07/10/22 18:01:25,STABLE BEAMS,6800,0.006911495,0.006037845,34.0,HFET
355381:7960,286:286,07/10/22 18:01:48,STABLE BEAMS,6800,0.006909677,0.005710233,34.0,HFET
355381:7960,287:287,07/10/22 18:02:11,STABLE BEAMS,6800,0.006908391,0.006040403,34.0,HFET
355381:7960,288:288,07/10/22 18:02:35,STABLE BEAMS,6800,0.006903494,0.006023867,34.0,HFET
355381:7960,289:289,07/10/22 18:02:58,STABLE BEAMS,6800,0.006898700,0.006021437,34.0,HFET
355381:7960,290:290,07/10/22 18:03:21,STABLE BEAMS,6800,0.006894182,0.006001634,33.9,HFET
355381:7960,291:291,07/10/22 18:03:45,STABLE BEAMS,6800,0.006885443,0.005641364,33.9,HFET
355381:7960,292:292,07/10/22 18:04:08,STABLE BEAMS,6800,0.006883513,0.005621451,33.9,HFET
355381:7960,293:293,07/10/22 18:04:31,STABLE BEAMS,6800,0.006880618,0.006005388,33.9,HFET
355381:7960,294:294,07/10/22 18:04:55,STABLE BEAMS,6800,0.006863513,0.005988878,33.8,HFET
355381:7960,295:295,07/10/22 18:05:18,STABLE BEAMS,6800,0.006873747,0.006004161,33.8,HFET
355381:7960,296:296,07/10/22 18:05:41,STABLE BEAMS,6800,0.006873868,0.005215788,33.8,HFET
355381:7960,297:297,07/10/22 18:06:05,STABLE BEAMS,6800,0.006866846,0.006003870,33.8,HFET
355381:7960,298:298,07/10/22 18:06:28,STABLE BEAMS,6800,0.006866822,0.005989311,33.8,HFET
355381:7960,299:299,07/10/22 18:06:51,STABLE BEAMS,6800,0.006859717,0.006002289,33.8,HFET
355381:7960,300:300,07/10/22 18:07:15,STABLE BEAMS,6800,0.006856614,0.005987444,33.7,HFET
355381:7960,301:301,07/10/22 18:07:38,STABLE BEAMS,6800,0.006854017,0.005780561,33.7,HFET
355381:7960,302:302,07/10/22 18:08:01,STABLE BEAMS,6800,0.006852511,0.005982482,33.7,HFET
355381:7960,303:303,07/10/22 18:08:24,STABLE BEAMS,6800,0.006846280,0.005951618,33.7,HFET
355381:7960,304:304,07/10/22 18:08:48,STABLE BEAMS,6800,0.006844208,0.005978251,33.7,HFET
355381:7960,305:305,07/10/22 18:09:11,STABLE BEAMS,6800,0.006843077,0.005882508,33.7,HFET
355381:7960,306:306,07/10/22 18:09:34,STABLE BEAMS,6800,0.006843545,0.004998355,33.7,HFET
355381:7960,307:307,07/10/22 18:09:58,STABLE BEAMS,6800,0.006840301,0.004948133,33.7,HFET
355381:7960,308:308,07/10/22 18:10:21,STABLE BEAMS,6800,0.006839577,0.005924058,33.7,HFET
355381:7960,309:309,07/10/22 18:10:44,STABLE BEAMS,6800,0.006832080,0.004748888,33.6,HFET
355381:7960,310:310,07/10/22 18:11:08,STABLE BEAMS,6800,0.006830446,0.005538456,33.6,HFET
355381:7960,311:311,07/10/22 18:11:31,STABLE BEAMS,6800,0.006828413,0.005577018,33.6,HFET
355381:7960,312:312,07/10/22 18:11:54,STABLE BEAMS,6800,0.006824874,0.005961379,33.6,HFET
355381:7960,313:313,07/10/22 18:12:18,STABLE BEAMS,6800,0.006818882,0.005956368,33.6,HFET
355381:7960,314:314,07/10/22 18:12:41,STABLE BEAMS,6800,0.006788774,0.005928527,33.4,HFET
355381:7960,315:315,07/10/22 18:13:04,STABLE BEAMS,6800,0.006787891,0.005937625,33.4,HFET
355381:7960,316:316,07/10/22 18:13:28,STABLE BEAMS,6800,0.006793470,0.005934660,33.4,HFET
355381:7960,317:317,07/10/22 18:13:51,STABLE BEAMS,6800,0.006792315,0.005940731,33.4,HFET
355381:7960,318:318,07/10/22 18:14:14,STABLE BEAMS,6800,0.006787914,0.005916704,33.4,HFET
355381:7960,319:319,07/10/22 18:14:37,STABLE BEAMS,6800,0.006784840,0.005926663,33.4,HFET
355381:7960,320:320,07/10/22 18:15:01,STABLE BEAMS,6800,0.006787417,0.005674192,33.4,HFET
355381:7960,321:321,07/10/22 18:15:24,STABLE BEAMS,6800,0.006810994,0.005834888,33.5,HFET
355381:7960,322:322,07/10/22 18:15:47,STABLE BEAMS,6800,0.006798955,0.004797473,33.5,HFET
355381:7960,323:323,07/10/22 18:16:11,STABLE BEAMS,6800,0.006791419,0.005938195,33.4,HFET
355381:7960,324:324,07/10/22 18:16:34,STABLE BEAMS,6800,0.006787733,0.005910019,33.4,HFET
355381:7960,325:325,07/10/22 18:16:57,STABLE BEAMS,6800,0.006766735,0.005899968,33.3,HFET
355381:7960,326:326,07/10/22 18:17:21,STABLE BEAMS,6800,0.006773100,0.005909910,33.3,HFET
355381:7960,327:327,07/10/22 18:17:44,STABLE BEAMS,6800,0.006772903,0.003749727,33.3,HFET
355381:7960,328:328,07/10/22 18:18:07,STABLE BEAMS,6800,0.006770008,0.005181351,33.3,HFET
355381:7960,329:329,07/10/22 18:18:31,STABLE BEAMS,6800,0.006771156,0.005907616,33.3,HFET
355381:7960,330:330,07/10/22 18:18:54,STABLE BEAMS,6800,0.006769638,0.005906148,33.3,HFET
355381:7960,331:331,07/10/22 18:19:17,STABLE BEAMS,6800,0.006771041,0.005861648,33.3,HFET
355381:7960,332:332,07/10/22 18:19:40,STABLE BEAMS,6800,0.006769542,0.005904232,33.3,HFET
355381:7960,333:333,07/10/22 18:20:04,STABLE BEAMS,6800,0.006786168,0.005922783,33.4,HFET
355381:7960,334:334,07/10/22 18:20:27,STABLE BEAMS,6800,0.006775660,0.005923617,33.4,HFET
355381:7960,335:335,07/10/22 18:20:50,STABLE BEAMS,6800,0.006761417,0.005906735,33.3,HFET
355381:7960,336:336,07/10/22 18:21:14,STABLE BEAMS,6800,0.006739506,0.005885206,33.2,HFET
355381:7960,337:337,07/10/22 18:21:37,STABLE BEAMS,6800,0.006735907,0.005303217,33.2,HFET
355381:7960,338:338,07/10/22 18:22:00,STABLE BEAMS,6800,0.006741195,0.005892835,33.2,HFET
355381:7960,339:339,07/10/22 18:22:24,STABLE BEAMS,6800,0.006739651,0.005876457,33.2,HFET
355381:7960,340:340,07/10/22 18:22:47,STABLE BEAMS,6800,0.006741670,0.005888191,33.2,HFET
355381:7960,341:341,07/10/22 18:23:10,STABLE BEAMS,6800,0.006736710,0.003756337,33.2,HFET
355381:7960,342:342,07/10/22 18:23:34,STABLE BEAMS,6800,0.006733399,0.005886234,33.1,HFET
355381:7960,343:343,07/10/22 18:23:57,STABLE BEAMS,6800,0.006727680,0.005877458,33.1,HFET
355381:7960,344:344,07/10/22 18:24:20,STABLE BEAMS,6800,0.006719159,0.005088874,33.1,HFET
355381:7960,345:345,07/10/22 18:24:44,STABLE BEAMS,6800,0.006734072,0.004634635,33.1,HFET
355381:7960,346:346,07/10/22 18:25:07,STABLE BEAMS,6800,0.006717518,0.005861017,33.1,HFET
355381:7960,347:347,07/10/22 18:25:30,STABLE BEAMS,6800,0.006692284,0.005828488,32.9,HFET
355381:7960,348:348,07/10/22 18:25:53,STABLE BEAMS,6800,0.006669282,0.005829359,32.8,HFET
355381:7960,349:349,07/10/22 18:26:17,STABLE BEAMS,6800,0.006676259,0.005315479,32.9,HFET
355381:7960,350:350,07/10/22 18:26:40,STABLE BEAMS,6800,0.006691661,0.005844671,32.9,HFET
355381:7960,351:351,07/10/22 18:27:03,STABLE BEAMS,6800,0.006686121,0.005093650,32.9,HFET
355381:7960,352:352,07/10/22 18:27:27,STABLE BEAMS,6800,0.006683965,0.005847040,32.9,HFET
355381:7960,353:353,07/10/22 18:27:50,STABLE BEAMS,6800,0.006675189,0.005824982,32.9,HFET
355381:7960,354:354,07/10/22 18:28:13,STABLE BEAMS,6800,0.006671553,0.005258959,32.8,HFET
355381:7960,355:355,07/10/22 18:28:37,STABLE BEAMS,6800,0.006671529,0.005811927,32.8,HFET
355381:7960,356:356,07/10/22 18:29:00,STABLE BEAMS,6800,0.006673272,0.005748982,32.8,HFET
355381:7960,357:357,07/10/22 18:29:23,STABLE BEAMS,6800,0.006694701,0.004513597,33.0,HFET
355381:7960,358:358,07/10/22 18:29:47,STABLE BEAMS,6800,0.006689034,0,32.9,HFET
355418:7963,1:1,07/11/22 11:05:52,STABLE BEAMS,6800,0.005866643,0.005741664,28.9,HFET
355418:7963,2:2,07/11/22 11:06:16,STABLE BEAMS,6800,0.005860270,0.005746774,28.8,HFET
355418:7963,3:3,07/11/22 11:06:39,STABLE BEAMS,6800,0.005857640,0.005744323,28.8,HFET
355418:7963,4:4,07/11/22 11:07:02,STABLE BEAMS,6800,0.005853196,0.005740671,28.8,HFET
355418:7963,5:5,07/11/22 11:07:25,STABLE BEAMS,6800,0.005849241,0.005736699,28.8,HFET
355418:7963,6:6,07/11/22 11:07:49,STABLE BEAMS,6800,0.005847233,0.005735385,28.8,HFET
355418:7963,7:7,07/11/22 11:08:12,STABLE BEAMS,6800,0.005838962,0.005727367,28.7,HFET
355418:7963,8:8,07/11/22 11:08:35,STABLE BEAMS,6800,0.005829703,0.005718931,28.7,HFET
355418:7963,9:9,07/11/22 11:08:59,STABLE BEAMS,6800,0.005837566,0.005725719,28.7,HFET
355418:7963,10:10,07/11/22 11:09:22,STABLE BEAMS,6800,0.005835387,0.005723842,28.7,HFET
355418:7963,11:11,07/11/22 11:09:45,STABLE BEAMS,6800,0.005836196,0.005724340,28.7,HFET
355418:7963,12:12,07/11/22 11:10:09,STABLE BEAMS,6800,0.005831620,0.005720495,28.7,HFET
355418:7963,13:13,07/11/22 11:10:32,STABLE BEAMS,6800,0.005830953,0.005719797,28.7,HFET
355418:7963,14:14,07/11/22 11:10:55,STABLE BEAMS,6800,0.005832957,0.005721786,28.7,HFET
355418:7963,15:15,07/11/22 11:11:19,STABLE BEAMS,6800,0.005834334,0.005723151,28.7,HFET
355418:7963,16:16,07/11/22 11:11:42,STABLE BEAMS,6800,0.005826745,0.005715607,28.7,HFET
355418:7963,17:17,07/11/22 11:12:05,STABLE BEAMS,6800,0.005822486,0.005324595,28.7,HFET
355418:7963,18:18,07/11/22 11:12:28,STABLE BEAMS,6800,0.005815912,0.005705452,28.6,HFET
355418:7963,19:19,07/11/22 11:12:52,STABLE BEAMS,6800,0.005812533,0.005701637,28.6,HFET
355418:7963,20:20,07/11/22 11:13:15,STABLE BEAMS,6800,0.005820009,0.005708654,28.6,HFET
355418:7963,21:21,07/11/22 11:13:38,STABLE BEAMS,6800,0.005819355,0.005708947,28.6,HFET
355418:7963,22:22,07/11/22 11:14:02,STABLE BEAMS,6800,0.005817996,0.005706978,28.6,HFET
355418:7963,23:23,07/11/22 11:14:25,STABLE BEAMS,6800,0.005818445,0.005707460,28.6,HFET
355418:7963,24:24,07/11/22 11:14:48,STABLE BEAMS,6800,0.005814107,0.005703230,28.6,HFET
355418:7963,25:25,07/11/22 11:15:12,STABLE BEAMS,6800,0.005807644,0.005697536,28.6,HFET
355418:7963,26:26,07/11/22 11:15:35,STABLE BEAMS,6800,0.005809690,0.005699099,28.6,HFET
355418:7963,27:27,07/11/22 11:15:58,STABLE BEAMS,6800,0.005805750,0.005695609,28.6,HFET
355418:7963,28:28,07/11/22 11:16:22,STABLE BEAMS,6800,0.005792138,0.005680846,28.5,HFET
355418:7963,29:29,07/11/22 11:16:45,STABLE BEAMS,6800,0.005781059,0.005671280,28.5,HFET
355418:7963,30:30,07/11/22 11:17:08,STABLE BEAMS,6800,0.005767442,0.005658635,28.4,HFET
355418:7963,31:31,07/11/22 11:17:31,STABLE BEAMS,6800,0.005770167,0.005661284,28.4,HFET
355418:7963,32:32,07/11/22 11:17:55,STABLE BEAMS,6800,0.005766339,0.005657593,28.4,HFET
355418:7963,33:33,07/11/22 11:18:18,STABLE BEAMS,6800,0.005764440,0.005656050,28.4,HFET
355418:7963,34:34,07/11/22 11:18:41,STABLE BEAMS,6800,0.005762659,0.005654574,28.4,HFET
355418:7963,35:35,07/11/22 11:19:05,STABLE BEAMS,6800,0.005761636,0.005651600,28.4,HFET
355418:7963,36:36,07/11/22 11:19:28,STABLE BEAMS,6800,0.005761484,0.005653307,28.4,HFET
355418:7963,37:37,07/11/22 11:19:51,STABLE BEAMS,6800,0.005757351,0.005649043,28.3,HFET
355418:7963,38:38,07/11/22 11:20:15,STABLE BEAMS,6800,0.005755443,0.005646259,28.3,HFET
355418:7963,39:39,07/11/22 11:20:38,STABLE BEAMS,6800,0.005760552,0.005651854,28.4,HFET
355418:7963,40:40,07/11/22 11:21:01,STABLE BEAMS,6800,0.005747459,0.005639607,28.3,HFET
355418:7963,41:41,07/11/22 11:21:25,STABLE BEAMS,6800,0.005732488,0.003388032,28.2,HFET
355419:7963,1:1,07/11/22 11:24:08,STABLE BEAMS,6800,0.005746209,0.004614022,28.3,HFET
355419:7963,2:2,07/11/22 11:24:32,STABLE BEAMS,6800,0.005744198,0.002984241,28.3,HFET
355419:7963,3:3,07/11/22 11:24:55,STABLE BEAMS,6800,0.005746734,0.005639481,28.3,HFET
355419:7963,4:4,07/11/22 11:25:18,STABLE BEAMS,6800,0.005749641,0.005643392,28.3,HFET
355419:7963,5:5,07/11/22 11:25:42,STABLE BEAMS,6800,0.005740633,0.005634797,28.3,HFET
355419:7963,6:6,07/11/22 11:26:05,STABLE BEAMS,6800,0.005725437,0.005620669,28.2,HFET
355419:7963,7:7,07/11/22 11:26:28,STABLE BEAMS,6800,0.005730068,0.005624040,28.2,HFET
355419:7963,8:8,07/11/22 11:26:52,STABLE BEAMS,6800,0.005731199,0.005626508,28.2,HFET
355419:7963,9:9,07/11/22 11:27:15,STABLE BEAMS,6800,0.005733169,0.005627794,28.2,HFET
355419:7963,10:10,07/11/22 11:27:38,STABLE BEAMS,6800,0.005732001,0.005626800,28.2,HFET
355419:7963,11:11,07/11/22 11:28:02,STABLE BEAMS,6800,0.005732006,0.005626524,28.2,HFET
355419:7963,12:12,07/11/22 11:28:25,STABLE BEAMS,6800,0.005732037,0.005552123,28.2,HFET
355419:7963,13:13,07/11/22 11:28:48,STABLE BEAMS,6800,0.005730096,0.005624544,28.2,HFET
355419:7963,14:14,07/11/22 11:29:11,STABLE BEAMS,6800,0.005728369,0.005623015,28.2,HFET
355419:7963,15:15,07/11/22 11:29:35,STABLE BEAMS,6800,0.005728052,0.005623171,28.2,HFET
355419:7963,16:16,07/11/22 11:29:58,STABLE BEAMS,6800,0.005733895,0.005628766,28.2,HFET
355419:7963,17:17,07/11/22 11:30:21,STABLE BEAMS,6800,0.005735074,0.005630094,28.2,HFET
355419:7963,18:18,07/11/22 11:30:45,STABLE BEAMS,6800,0.005723896,0.005618647,28.2,HFET
355419:7963,19:19,07/11/22 11:31:08,STABLE BEAMS,6800,0.005707349,0.005603357,28.1,HFET
355419:7963,20:20,07/11/22 11:31:31,STABLE BEAMS,6800,0.005727495,0.005622767,28.2,HFET
355419:7963,21:21,07/11/22 11:31:55,STABLE BEAMS,6800,0.005735151,0.005629682,28.2,HFET
355419:7963,22:22,07/11/22 11:32:18,STABLE BEAMS,6800,0.005728875,0.005624236,28.2,HFET
355419:7963,23:23,07/11/22 11:32:41,STABLE BEAMS,6800,0.005724959,0.005619573,28.2,HFET
355419:7963,24:24,07/11/22 11:33:05,STABLE BEAMS,6800,0.005715097,0.005610087,28.1,HFET
355419:7963,25:25,07/11/22 11:33:28,STABLE BEAMS,6800,0.005713357,0.005609546,28.1,HFET
355419:7963,26:26,07/11/22 11:33:51,STABLE BEAMS,6800,0.005717029,0.005612850,28.1,HFET
355419:7963,27:27,07/11/22 11:34:15,STABLE BEAMS,6800,0.005721630,0.005616809,28.2,HFET
355419:7963,28:28,07/11/22 11:34:38,STABLE BEAMS,6800,0.005720775,0.005616137,28.2,HFET
355419:7963,29:29,07/11/22 11:35:01,STABLE BEAMS,6800,0.005696746,0.005592325,28.0,HFET
355419:7963,30:30,07/11/22 11:35:24,STABLE BEAMS,6800,0.005686948,0.005583224,28.0,HFET
355419:7963,31:31,07/11/22 11:35:48,STABLE BEAMS,6800,0.005681327,0.005578273,28.0,HFET
355419:7963,32:32,07/11/22 11:36:11,STABLE BEAMS,6800,0.005680095,0.005576496,28.0,HFET
355419:7963,33:33,07/11/22 11:36:34,STABLE BEAMS,6800,0.005681978,0.005578650,28.0,HFET
355419:7963,34:34,07/11/22 11:36:58,STABLE BEAMS,6800,0.005680320,0.005576726,28.0,HFET
355419:7963,35:35,07/11/22 11:37:21,STABLE BEAMS,6800,0.005669283,0.005566166,27.9,HFET
355419:7963,36:36,07/11/22 11:37:44,STABLE BEAMS,6800,0.005664957,0.005561726,27.9,HFET
355419:7963,37:37,07/11/22 11:38:08,STABLE BEAMS,6800,0.005667955,0.005564688,27.9,HFET
355419:7963,38:38,07/11/22 11:38:31,STABLE BEAMS,6800,0.005671969,0.005568989,27.9,HFET
355419:7963,39:39,07/11/22 11:38:54,STABLE BEAMS,6800,0.001982883,0.001960876,9.8,HFET
355419:7963,40:40,07/11/22 11:39:18,STABLE BEAMS,6800,0.001166450,0.001142952,5.7,HFET
355419:7963,41:41,07/11/22 11:39:41,STABLE BEAMS,6800,0.002312399,0.002288500,11.4,HFET
355419:7963,42:42,07/11/22 11:40:04,STABLE BEAMS,6800,0.003995543,0.003941521,19.7,HFET
355419:7963,43:43,07/11/22 11:40:28,STABLE BEAMS,6800,0.005202182,0.005115457,25.6,HFET
355419:7963,44:44,07/11/22 11:40:51,STABLE BEAMS,6800,0.005581059,0.005481370,27.5,HFET
355419:7963,45:45,07/11/22 11:41:14,STABLE BEAMS,6800,0.004788606,0.004714003,23.6,HFET
355419:7963,46:46,07/11/22 11:41:37,STABLE BEAMS,6800,0.003351245,0.003310110,16.5,HFET
355419:7963,47:47,07/11/22 11:42:01,STABLE BEAMS,6800,0.001853410,0.001835255,9.1,HFET
355419:7963,48:48,07/11/22 11:42:24,STABLE BEAMS,6800,0.000856716,0.000849446,4.2,HFET
355419:7963,49:49,07/11/22 11:42:47,STABLE BEAMS,6800,0.003035552,0.002996368,14.9,HFET
355419:7963,50:50,07/11/22 11:43:11,STABLE BEAMS,6800,0.000068224,0.000067698,0.3,HFET
355419:7963,51:51,07/11/22 11:43:34,STABLE BEAMS,6800,0.000416542,0.000413203,2.1,HFET
355419:7963,52:52,07/11/22 11:43:57,STABLE BEAMS,6800,0.001496660,0.001482977,7.4,HFET
355419:7963,53:53,07/11/22 11:44:21,STABLE BEAMS,6800,0.004026565,0.003971596,19.8,HFET
355419:7963,54:54,07/11/22 11:44:44,STABLE BEAMS,6800,0.005440296,0.005344809,26.8,HFET
355419:7963,55:55,07/11/22 11:45:07,STABLE BEAMS,6800,0.004251753,0.004190634,20.9,HFET
355419:7963,56:56,07/11/22 11:45:31,STABLE BEAMS,6800,0.001924308,0.001905194,9.5,HFET
355419:7963,57:57,07/11/22 11:45:54,STABLE BEAMS,6800,0.000506260,0.000502164,2.5,HFET
355419:7963,58:58,07/11/22 11:46:17,STABLE BEAMS,6800,0.000102109,0.000101320,0.5,HFET
355419:7963,59:59,07/11/22 11:46:40,STABLE BEAMS,6800,0.002605298,0.002573707,12.8,HFET
355419:7963,60:60,07/11/22 11:47:04,STABLE BEAMS,6800,0.005638488,0.005536663,27.8,HFET
355419:7963,61:61,07/11/22 11:47:27,STABLE BEAMS,6800,0.005636386,0.005534353,27.7,HFET
355419:7963,62:62,07/11/22 11:47:50,STABLE BEAMS,6800,0.005627279,0.005525714,27.7,HFET
355419:7963,63:63,07/11/22 11:48:14,STABLE BEAMS,6800,0.005620425,0.005519261,27.7,HFET
355419:7963,64:64,07/11/22 11:48:37,STABLE BEAMS,6800,0.005610772,0.005509884,27.6,HFET
355419:7963,65:65,07/11/22 11:49:00,STABLE BEAMS,6800,0.005597670,0.005497689,27.6,HFET
355419:7963,66:66,07/11/22 11:49:24,STABLE BEAMS,6800,0.005585199,0.005485432,27.5,HFET
355419:7963,67:67,07/11/22 11:49:47,STABLE BEAMS,6800,0.005580226,0.005480970,27.5,HFET
355419:7963,68:68,07/11/22 11:50:10,STABLE BEAMS,6800,0.005571379,0.005471512,27.4,HFET
355419:7963,69:69,07/11/22 11:50:34,STABLE BEAMS,6800,0.005563090,0.005464093,27.4,HFET
355419:7963,70:70,07/11/22 11:50:57,STABLE BEAMS,6800,0.005555239,0.005456176,27.3,HFET
355419:7963,71:71,07/11/22 11:51:20,STABLE BEAMS,6800,0.005551119,0.005452486,27.3,HFET
355419:7963,72:72,07/11/22 11:51:44,STABLE BEAMS,6800,0.005543976,0.005445896,27.3,HFET
355419:7963,73:73,07/11/22 11:52:07,STABLE BEAMS,6800,0.005542299,0.005443713,27.3,HFET
355419:7963,74:74,07/11/22 11:52:30,STABLE BEAMS,6800,0.005538404,0.005440207,27.3,HFET
355419:7963,75:75,07/11/22 11:52:53,STABLE BEAMS,6800,0.005537852,0.005439883,27.3,HFET
355419:7963,76:76,07/11/22 11:53:17,STABLE BEAMS,6800,0.005533793,0.005435978,27.2,HFET
